age,sleep_duration,heart_rate,work_hours,screen_time,physical_activity,stress_level
22,5.8,114.0,10.8,5.2,44.0,2
20,6.9,87.0,11.4,6.2,25.0,2
18,7.2,76.0,5.0,7.2,55.0,0
21,7.6,75.0,11.1,6.0,5.0,2
57,8.3,77.0,4.2,2.6,28.0,1
52,7.1,64.0,4.4,8.2,20.0,1
49,4.4,82.0,14.4,8.4,9.0,2
59,5.8,91.0,11.8,5.7,52.0,1
51,10.9,75.0,14.7,4.0,42.0,0
42,7.6,72.0,7.4,4.4,51.0,0
27,10.1,100.0,8.8,5.1,29.0,1
38,8.6,65.0,10.1,6.1,55.0,0
56,6.9,57.0,8.5,4.9,37.0,0
44,7.0,68.0,6.3,3.8,26.0,1
44,6.4,64.0,5.8,7.5,22.0,1
19,3.9,87.0,9.1,6.0,0.0,2
58,6.5,78.0,5.3,3.4,58.0,0
30,8.3,79.0,5.2,6.1,56.0,0
26,5.6,96.0,9.7,5.8,94.0,0
53,7.1,74.0,8.2,4.1,28.0,1
39,7.8,91.0,11.3,7.9,22.0,2
59,5.1,100.0,7.2,5.8,1.0,2
43,5.8,77.0,6.8,5.1,54.0,0
29,5.0,91.0,9.8,5.3,50.0,1
34,5.3,79.0,6.1,6.4,66.0,0
31,4.6,93.0,6.5,5.4,17.0,2
31,5.1,63.0,6.6,5.3,49.0,0
51,8.6,62.0,7.9,7.6,25.0,1
37,5.1,77.0,13.8,2.7,62.0,0
28,6.7,71.0,4.4,3.0,46.0,0
33,5.7,76.0,12.4,7.1,4.0,2
48,8.3,79.0,10.7,10.3,32.0,1
23,8.5,91.0,13.2,7.3,0.0,2
36,7.8,77.0,16.0,9.2,12.0,2
54,7.0,72.0,12.8,4.6,13.0,2
21,6.2,78.0,11.3,4.2,22.0,2
21,4.7,73.0,4.6,6.4,30.0,1
37,9.4,71.0,4.9,7.4,38.0,0
27,5.4,63.0,9.6,2.9,37.0,0
41,7.5,83.0,3.4,5.1,35.0,1
52,8.1,75.0,10.3,5.4,42.0,0
43,5.7,94.0,2.1,4.1,10.0,2
54,8.1,65.0,12.0,4.4,36.0,1
55,7.6,75.0,7.5,7.2,64.0,0
38,9.1,104.0,8.9,6.4,32.0,2
57,5.8,71.0,6.3,7.1,45.0,0
56,4.6,79.0,2.8,6.2,43.0,1
38,5.7,67.0,12.2,3.8,52.0,0
27,6.8,66.0,12.5,6.3,41.0,0
55,6.6,101.0,7.4,3.6,52.0,0
21,5.9,84.0,10.5,4.9,45.0,1
37,3.6,84.0,7.3,3.4,48.0,0
34,7.2,62.0,9.4,4.3,44.0,0
24,9.5,86.0,10.8,5.7,15.0,2
21,7.2,96.0,10.2,4.6,12.0,2
46,7.4,96.0,12.5,3.7,28.0,2
31,7.4,90.0,10.1,7.8,66.0,0
20,7.1,68.0,8.6,5.3,32.0,1
41,7.9,86.0,6.2,4.4,41.0,1
54,7.1,90.0,7.1,3.3,0.0,2
33,6.0,60.0,10.9,1.8,39.0,0
21,5.3,69.0,4.0,5.1,37.0,0
41,6.1,93.0,11.8,2.7,0.0,2
51,7.0,93.0,7.7,6.9,41.0,1
47,6.0,63.0,6.0,5.6,2.0,2
35,7.0,92.0,5.2,8.6,20.0,2
36,7.2,83.0,10.5,5.9,55.0,0
48,7.7,91.0,8.5,4.0,38.0,1
36,8.4,74.0,13.3,1.7,26.0,1
36,6.6,90.0,4.7,7.1,24.0,1
39,4.5,92.0,6.8,2.9,27.0,2
41,6.0,78.0,8.2,4.7,38.0,1
29,6.6,82.0,6.2,8.8,11.0,2
47,3.7,74.0,8.5,6.7,57.0,0
55,8.6,102.0,9.5,6.3,12.0,2
48,6.7,81.0,10.0,7.4,0.0,2
53,7.1,71.0,13.0,7.3,55.0,0
36,8.5,73.0,4.6,8.7,26.0,1
53,5.6,84.0,9.5,4.3,36.0,1
47,7.4,91.0,6.6,4.7,48.0,0
50,6.3,66.0,9.8,3.7,21.0,1
35,6.2,104.0,9.8,5.4,38.0,2
45,5.3,86.0,5.5,5.2,48.0,1
28,9.0,88.0,5.8,2.0,68.0,0
50,5.9,81.0,10.0,4.2,25.0,1
34,7.5,82.0,8.6,8.4,26.0,1
23,3.7,80.0,7.8,6.0,46.0,0
21,8.3,94.0,10.5,6.9,39.0,1
37,8.1,82.0,10.7,5.3,32.0,1
44,6.6,91.0,6.9,1.7,67.0,0
32,6.2,77.0,5.9,5.2,1.0,2
23,7.1,84.0,4.7,7.6,7.0,2
31,9.9,72.0,8.6,3.1,2.0,2
28,3.9,97.0,4.2,7.0,59.0,1
56,7.7,72.0,8.8,2.1,45.0,0
26,5.1,78.0,12.2,5.5,8.0,2
43,6.5,78.0,7.4,6.6,33.0,1
33,6.1,78.0,6.9,4.9,34.0,0
22,5.9,91.0,14.5,10.4,0.0,2
27,6.5,78.0,13.0,4.5,39.0,1
20,4.8,99.0,6.2,4.3,11.0,2
30,8.0,72.0,8.9,5.9,49.0,0
47,3.8,84.0,9.5,4.0,12.0,2
23,7.3,73.0,9.1,2.6,39.0,0
34,6.0,87.0,13.9,3.3,61.0,0
36,4.7,82.0,8.8,7.0,54.0,0
59,6.8,80.0,9.2,4.9,45.0,0
52,4.2,96.0,10.6,8.9,33.0,2
43,6.6,74.0,12.1,4.6,5.0,2
22,4.4,89.0,11.3,6.9,26.0,2
46,7.2,73.0,10.1,6.5,30.0,1
54,5.1,83.0,3.8,4.6,29.0,1
37,5.8,68.0,7.0,3.7,4.0,2
38,6.9,74.0,11.0,2.0,44.0,0
27,5.3,81.0,9.3,6.6,11.0,2
22,6.4,104.0,11.0,7.9,66.0,0
53,4.2,83.0,14.2,2.3,38.0,2
23,7.4,102.0,5.0,4.8,55.0,0
43,9.1,85.0,11.9,4.2,54.0,0
21,10.7,77.0,7.5,6.6,77.0,0
56,6.6,100.0,11.3,4.8,39.0,2
56,7.7,87.0,8.4,8.1,27.0,2
52,3.8,74.0,14.9,4.7,28.0,2
18,8.8,88.0,8.9,3.0,65.0,0
41,7.7,78.0,6.6,4.6,9.0,2
53,5.8,58.0,9.8,4.8,17.0,1
23,8.4,93.0,9.5,6.6,40.0,1
58,6.1,95.0,11.9,4.8,32.0,2
48,5.8,104.0,9.8,6.4,54.0,1
37,7.2,87.0,15.9,3.9,8.0,2
41,4.9,79.0,8.2,4.9,34.0,1
42,8.0,92.0,8.2,3.9,31.0,2
53,4.9,92.0,6.7,3.8,14.0,2
38,4.9,102.0,8.8,8.0,53.0,1
47,5.1,81.0,9.2,4.1,33.0,1
41,7.6,80.0,9.3,4.8,32.0,1
59,5.6,73.0,8.7,7.6,19.0,2
47,4.5,88.0,6.7,7.0,28.0,2
39,5.6,63.0,5.9,8.8,15.0,2
45,6.5,91.0,7.4,6.5,52.0,0
24,4.7,89.0,11.9,4.3,56.0,1
52,4.8,89.0,12.6,9.6,69.0,0
45,9.7,84.0,8.3,6.7,44.0,1
31,5.2,100.0,5.7,5.2,28.0,2
27,6.0,92.0,8.3,5.6,26.0,2
33,5.9,75.0,14.8,5.9,45.0,1
33,5.9,75.0,11.5,5.0,39.0,1
48,7.4,71.0,10.2,2.7,32.0,1
59,7.9,89.0,11.4,8.8,30.0,2
42,6.0,70.0,13.1,5.5,58.0,0
30,4.6,95.0,5.0,5.9,26.0,2
23,8.4,98.0,7.3,9.7,62.0,1
26,6.4,71.0,6.9,4.1,39.0,0
53,9.1,80.0,10.3,6.8,28.0,1
37,3.1,82.0,9.0,3.9,19.0,2
35,6.8,93.0,10.8,6.1,32.0,1
38,9.4,101.0,7.0,5.9,45.0,1
21,6.0,62.0,12.6,7.1,27.0,1
50,6.2,78.0,8.3,7.9,52.0,0
44,6.9,79.0,10.6,4.3,26.0,1
24,5.7,65.0,12.1,8.3,33.0,1
23,6.0,76.0,11.8,8.5,9.0,2
32,6.0,87.0,9.6,5.0,46.0,1
35,5.6,79.0,11.0,5.5,30.0,2
49,8.3,63.0,13.7,4.5,67.0,0
28,7.2,116.0,10.0,4.9,49.0,2
37,6.9,85.0,6.3,3.1,37.0,1
41,7.7,83.0,10.2,7.1,60.0,0
32,6.1,69.0,8.4,1.4,43.0,0
24,5.3,85.0,1.5,4.1,55.0,0
38,5.6,80.0,9.9,5.4,18.0,2
59,6.5,59.0,8.8,8.1,44.0,0
43,4.9,69.0,12.0,4.4,45.0,1
31,5.7,92.0,6.2,6.4,4.0,2
54,5.7,105.0,4.0,5.3,65.0,0
38,9.7,86.0,9.0,7.4,12.0,2
35,3.0,95.0,9.6,6.3,9.0,2
22,6.2,80.0,8.8,7.2,0.0,2
20,9.1,81.0,8.6,4.4,44.0,1
40,6.7,95.0,5.3,3.5,2.0,2
43,7.6,102.0,8.1,6.2,25.0,2
54,6.6,98.0,7.5,4.5,52.0,1
41,5.5,69.0,11.7,5.6,39.0,1
36,3.1,81.0,9.6,6.1,23.0,2
42,6.8,85.0,7.7,8.0,3.0,2
38,5.3,79.0,13.7,7.1,33.0,1
29,5.3,87.0,7.7,4.1,52.0,1
58,5.8,92.0,10.2,3.2,49.0,1
50,9.1,94.0,8.0,8.9,71.0,0
21,10.1,102.0,13.4,2.3,22.0,2
59,6.8,78.0,8.8,4.6,9.0,2
24,5.8,66.0,8.8,6.8,41.0,0
39,4.7,86.0,8.1,8.8,39.0,1
50,7.2,105.0,9.1,5.1,35.0,2
34,9.2,76.0,12.1,5.6,20.0,2
41,6.1,90.0,11.0,3.7,0.0,2
51,3.0,90.0,8.6,5.8,15.0,2
45,7.5,84.0,13.6,3.2,46.0,1
58,8.0,82.0,11.1,4.0,41.0,1
56,4.1,71.0,7.2,7.0,54.0,0
39,6.8,55.0,4.4,4.6,42.0,0
34,7.2,69.0,7.3,7.3,50.0,0
51,6.4,77.0,9.7,5.2,50.0,0
23,5.3,95.0,10.3,2.8,35.0,2
23,8.0,81.0,12.6,7.8,36.0,2
51,5.9,76.0,5.2,2.9,0.0,2
18,4.3,71.0,7.2,4.3,22.0,1
27,3.4,90.0,5.0,5.1,23.0,2
38,8.4,98.0,4.5,7.5,33.0,1
22,7.4,95.0,6.6,4.4,16.0,2
19,6.6,89.0,9.6,3.6,54.0,0
39,5.8,64.0,10.8,5.8,17.0,1
19,5.7,78.0,5.7,5.1,57.0,0
27,4.9,105.0,6.1,4.6,16.0,2
51,5.9,95.0,3.2,5.9,23.0,2
33,3.3,64.0,9.1,3.1,21.0,1
56,5.4,81.0,6.3,2.1,25.0,1
39,6.0,86.0,13.5,9.8,59.0,1
29,7.4,73.0,9.7,5.7,28.0,1
41,6.4,54.0,8.0,5.8,29.0,0
57,7.7,83.0,6.6,3.9,20.0,1
55,8.5,73.0,4.0,7.3,30.0,1
27,8.1,73.0,4.4,4.4,39.0,0
52,7.2,78.0,6.6,0.0,31.0,1
49,6.5,80.0,6.4,4.4,32.0,1
24,5.0,82.0,5.5,4.9,55.0,0
38,7.6,71.0,9.6,5.2,40.0,0
37,9.0,79.0,10.0,5.1,12.0,2
43,7.0,61.0,7.1,4.2,33.0,0
21,9.4,86.0,14.3,4.0,24.0,2
39,4.2,50.0,3.3,4.9,45.0,0
32,4.8,79.0,8.7,2.2,37.0,0
57,7.8,93.0,7.8,1.6,58.0,0
38,6.9,69.0,6.8,5.7,20.0,1
32,8.5,91.0,6.4,5.7,31.0,1
39,6.5,96.0,8.5,7.3,14.0,2
45,5.2,50.0,7.8,5.0,34.0,0
31,6.2,80.0,7.3,3.1,4.0,2
44,4.2,50.0,4.6,1.6,41.0,0
58,4.8,81.0,3.6,3.7,34.0,1
57,8.0,82.0,7.6,6.3,38.0,1
45,7.8,52.0,7.3,8.4,51.0,0
43,7.0,105.0,7.9,5.6,39.0,1
19,3.9,85.0,8.2,3.1,9.0,2
42,6.0,72.0,6.9,3.7,24.0,1
20,4.7,100.0,7.9,3.8,33.0,2
25,8.3,60.0,5.9,4.7,28.0,0
50,5.6,67.0,13.1,7.7,31.0,1
59,4.9,54.0,6.1,7.9,67.0,0
52,6.5,104.0,7.4,5.2,37.0,2
23,5.5,86.0,6.3,5.9,43.0,1
56,8.7,90.0,6.3,3.9,0.0,2
40,5.4,86.0,8.6,2.1,50.0,0
42,4.4,89.0,8.2,9.1,92.0,0
36,3.3,83.0,7.1,0.9,62.0,0
22,6.5,85.0,7.6,1.8,26.0,2
28,5.7,83.0,6.3,9.1,81.0,0
29,4.4,75.0,9.7,5.5,36.0,1
27,8.3,81.0,14.7,3.2,41.0,1
25,7.5,85.0,5.9,6.9,30.0,1
41,6.5,83.0,9.7,7.0,29.0,1
45,8.5,64.0,8.6,2.8,0.0,2
58,7.5,66.0,10.5,4.4,51.0,0
53,5.3,95.0,10.6,7.3,29.0,2
54,4.9,78.0,9.1,3.9,31.0,1
38,7.7,89.0,8.4,6.1,40.0,1
25,7.1,69.0,7.2,8.3,27.0,1
26,6.8,64.0,6.2,0.7,40.0,0
32,5.2,72.0,8.2,4.8,59.0,0
57,7.4,79.0,4.6,6.0,43.0,0
35,5.4,74.0,6.7,1.9,32.0,0
59,6.3,98.0,11.8,4.4,33.0,2
37,8.7,84.0,8.8,7.6,39.0,1
23,5.5,104.0,11.2,4.1,18.0,2
29,4.1,87.0,12.9,2.5,39.0,1
19,4.9,53.0,8.0,7.8,49.0,0
24,8.0,95.0,9.1,6.4,37.0,1
33,6.9,64.0,7.6,5.4,27.0,0
20,6.3,85.0,6.1,5.3,29.0,1
20,5.7,73.0,5.6,7.6,48.0,0
44,7.2,108.0,11.0,6.1,13.0,2
57,5.2,99.0,9.1,6.8,19.0,2
55,7.0,73.0,14.0,4.1,3.0,2
50,5.4,80.0,11.4,1.7,36.0,1
45,5.2,85.0,6.3,6.7,52.0,0
18,5.5,92.0,11.0,7.7,62.0,1
25,5.9,82.0,7.6,5.1,66.0,0
54,6.4,70.0,12.2,7.3,21.0,1
49,6.9,73.0,7.0,4.8,40.0,0
54,3.0,82.0,5.3,5.3,27.0,2
21,5.3,97.0,6.1,9.0,68.0,0
47,5.9,87.0,6.3,4.9,61.0,0
23,8.8,73.0,6.0,4.8,38.0,0
36,4.9,90.0,6.8,1.8,23.0,1
49,6.7,77.0,11.1,6.9,0.0,2
26,8.7,93.0,13.9,4.1,6.0,2
29,4.5,112.0,4.5,5.8,0.0,2
28,7.1,78.0,12.3,4.9,6.0,2
33,5.3,92.0,7.1,4.6,73.0,0
18,5.7,73.0,9.5,5.3,9.0,2
38,5.3,81.0,3.5,5.4,14.0,2
47,5.4,82.0,10.1,7.9,17.0,2
30,10.6,80.0,2.5,8.5,87.0,0
51,7.8,112.0,9.4,6.8,34.0,2
21,8.2,78.0,9.3,8.0,55.0,0
45,7.2,89.0,9.1,7.2,39.0,1
55,4.1,59.0,6.3,6.5,0.0,2
48,7.1,87.0,10.1,8.4,66.0,0
44,8.1,96.0,9.7,2.9,43.0,1
22,5.2,76.0,7.9,4.1,33.0,1
42,7.9,52.0,10.5,3.9,70.0,0
20,7.6,82.0,8.2,4.9,28.0,1
50,9.3,82.0,10.1,6.9,32.0,1
21,5.9,91.0,8.1,3.3,28.0,2
42,4.9,106.0,9.2,6.5,57.0,1
37,6.0,77.0,10.2,4.3,51.0,0
51,8.7,72.0,7.3,4.8,41.0,0
43,3.8,68.0,4.8,5.9,14.0,2
22,3.4,84.0,9.3,8.9,28.0,2
52,6.6,88.0,12.1,4.1,14.0,2
45,5.8,75.0,9.4,5.3,58.0,0
46,6.5,91.0,9.5,3.3,4.0,2
26,7.9,88.0,8.4,4.1,67.0,0
55,5.7,83.0,10.7,3.3,61.0,0
23,3.7,71.0,7.9,6.0,17.0,2
36,9.6,76.0,7.1,6.4,27.0,1
28,5.0,53.0,11.8,6.9,21.0,1
19,4.9,85.0,6.9,4.0,44.0,1
26,8.2,82.0,11.2,6.5,63.0,0
38,5.9,84.0,11.8,5.7,59.0,0
41,6.4,88.0,10.2,5.4,26.0,2
51,7.2,87.0,4.8,3.0,60.0,0
39,8.1,81.0,8.6,5.8,58.0,0
20,6.0,83.0,7.9,5.9,31.0,1
29,8.8,65.0,7.0,5.7,35.0,0
45,3.3,75.0,8.9,6.3,66.0,0
47,7.6,83.0,10.8,6.9,56.0,0
43,5.2,73.0,7.1,3.3,59.0,0
38,8.6,92.0,8.0,5.1,87.0,0
45,6.7,74.0,7.8,6.5,46.0,0
43,5.5,85.0,12.0,5.0,42.0,2
50,7.5,83.0,7.7,7.4,62.0,0
38,7.8,91.0,4.8,5.7,75.0,0
52,7.5,93.0,3.8,1.6,23.0,1
51,5.0,90.0,9.6,7.2,31.0,2
58,5.8,57.0,6.2,5.3,15.0,1
35,6.5,96.0,10.5,2.0,42.0,1
28,6.4,100.0,4.5,5.0,53.0,0
40,7.6,76.0,6.9,3.0,16.0,1
39,3.5,85.0,4.5,7.0,58.0,0
34,7.0,71.0,9.8,5.4,26.0,1
22,6.1,59.0,10.4,3.7,24.0,1
28,5.2,73.0,9.5,7.1,58.0,0
47,5.4,76.0,5.2,6.4,22.0,1
32,6.2,78.0,6.3,5.0,7.0,2
44,3.0,70.0,9.2,3.0,50.0,0
52,5.4,73.0,3.4,3.8,32.0,0
50,5.2,82.0,7.8,3.8,59.0,0
37,7.3,73.0,13.1,7.0,52.0,0
33,5.3,89.0,8.0,2.1,0.0,2
51,6.2,90.0,4.0,5.4,61.0,0
19,8.8,111.0,6.7,5.0,73.0,0
52,8.0,96.0,6.6,7.6,56.0,1
57,7.9,85.0,14.9,6.0,56.0,0
45,5.8,75.0,13.5,6.6,30.0,1
56,7.3,86.0,10.7,4.4,25.0,2
23,6.1,86.0,7.5,3.0,39.0,1
26,6.2,76.0,12.1,4.8,53.0,0
37,7.1,91.0,5.1,7.1,53.0,0
18,5.6,65.0,11.7,7.0,26.0,1
25,8.7,79.0,11.3,4.6,24.0,1
40,6.3,89.0,8.0,3.8,5.0,2
20,7.4,79.0,11.9,3.4,48.0,1
21,8.7,80.0,7.2,5.2,27.0,1
42,8.0,80.0,4.7,5.8,29.0,1
55,4.4,72.0,11.4,8.4,70.0,0
32,7.2,96.0,8.2,5.7,47.0,1
38,7.8,70.0,10.3,6.7,41.0,0
52,7.8,86.0,14.0,3.9,52.0,1
31,4.8,87.0,6.3,5.6,63.0,0
53,5.5,71.0,8.1,5.8,3.0,2
29,8.0,83.0,13.2,5.2,24.0,2
34,5.4,71.0,10.5,5.5,30.0,2
56,6.1,99.0,6.4,5.8,15.0,2
26,8.9,68.0,5.6,6.5,30.0,0
52,6.4,74.0,6.9,7.8,4.0,2
30,5.4,67.0,6.3,1.0,53.0,0
32,5.2,66.0,9.2,7.7,25.0,1
35,7.0,101.0,8.7,2.1,39.0,1
50,4.5,89.0,9.3,6.1,36.0,2
23,6.1,84.0,6.0,10.2,46.0,0
44,7.0,74.0,8.3,5.4,0.0,2
40,8.4,93.0,2.3,5.9,44.0,0
44,7.5,72.0,8.9,4.9,29.0,1
51,5.4,92.0,12.0,6.8,43.0,2
55,8.3,72.0,4.2,6.2,11.0,1
31,6.1,74.0,10.0,4.1,43.0,0
53,4.6,91.0,6.7,5.3,61.0,0
25,6.2,92.0,10.9,3.3,39.0,1
52,8.7,89.0,9.0,5.3,21.0,2
36,6.7,69.0,9.7,4.7,22.0,1
47,6.5,77.0,8.7,5.8,47.0,1
31,9.0,84.0,12.5,4.1,46.0,1
37,4.4,72.0,9.5,5.1,42.0,0
42,4.6,98.0,6.4,5.5,34.0,2
57,4.1,53.0,8.8,5.7,39.0,0
41,7.1,73.0,7.4,6.0,34.0,1
31,6.7,76.0,9.0,5.2,27.0,1
43,8.8,50.0,7.2,3.9,50.0,0
55,6.9,65.0,6.5,5.7,41.0,0
40,5.9,90.0,9.1,5.1,61.0,0
39,6.5,82.0,8.7,7.5,57.0,0
36,6.7,101.0,11.7,7.8,41.0,2
20,4.0,101.0,7.3,2.8,47.0,1
59,10.6,87.0,2.6,6.7,16.0,2
36,7.3,86.0,7.4,7.1,33.0,1
26,6.8,83.0,3.6,2.8,42.0,0
45,7.4,50.0,9.7,6.7,3.0,1
37,7.6,65.0,3.5,7.3,44.0,0
24,6.3,83.0,5.5,3.6,16.0,1
31,5.6,89.0,7.4,5.0,18.0,2
26,7.4,85.0,13.1,5.9,24.0,2
36,7.1,71.0,5.3,6.6,34.0,0
31,5.3,93.0,8.5,3.5,8.0,2
55,8.6,100.0,10.2,7.8,52.0,1
53,6.9,93.0,13.0,1.4,39.0,1
57,7.6,94.0,10.8,8.1,73.0,0
34,8.6,75.0,11.8,6.6,41.0,0
47,6.5,95.0,11.1,4.3,46.0,1
26,7.0,84.0,4.9,7.2,18.0,2
50,7.7,88.0,9.6,3.4,11.0,2
42,5.4,86.0,11.0,5.7,47.0,1
31,6.6,81.0,5.6,6.0,13.0,2
28,6.7,72.0,6.8,6.0,48.0,0
52,5.1,81.0,6.1,3.8,69.0,0
58,10.0,94.0,10.8,4.5,54.0,1
31,4.4,77.0,8.3,5.8,46.0,0
47,4.6,93.0,7.5,4.0,40.0,1
58,8.5,91.0,4.7,6.0,27.0,1
21,7.6,78.0,8.3,4.3,33.0,0
21,5.0,99.0,6.8,7.5,24.0,2
45,7.4,78.0,9.2,8.6,9.0,2
25,8.7,100.0,5.1,4.9,36.0,1
19,6.5,87.0,9.0,7.3,57.0,1
58,10.4,82.0,7.2,5.1,9.0,2
39,3.9,71.0,4.8,3.6,63.0,0
58,7.5,81.0,4.5,4.6,59.0,0
33,8.2,80.0,5.0,5.7,43.0,1
46,7.8,67.0,7.9,1.9,43.0,0
47,6.2,79.0,8.9,6.8,31.0,1
29,6.1,72.0,9.3,5.7,36.0,1
52,7.2,89.0,9.4,7.5,26.0,2
28,7.7,98.0,6.2,6.7,36.0,2
38,7.4,67.0,11.7,5.7,38.0,0
38,8.1,103.0,7.2,4.8,73.0,0
22,5.0,80.0,9.9,8.5,46.0,1
37,6.2,70.0,8.0,9.8,31.0,1
54,5.1,91.0,9.6,4.8,33.0,2
20,5.9,77.0,7.9,7.6,21.0,2
50,8.0,81.0,9.7,4.1,24.0,2
26,6.7,77.0,8.5,4.3,53.0,0
26,10.4,72.0,10.9,4.7,25.0,1
21,6.8,91.0,6.0,6.9,23.0,2
52,6.6,79.0,3.2,3.4,23.0,1
34,6.7,65.0,5.6,8.6,20.0,1
51,5.5,89.0,11.7,7.4,58.0,0
41,6.4,68.0,8.0,6.8,38.0,0
49,8.2,68.0,8.8,4.9,29.0,1
18,6.7,96.0,5.3,7.2,36.0,1
25,5.3,68.0,8.7,0.0,39.0,0
40,5.1,54.0,5.4,6.4,20.0,1
57,5.8,89.0,5.9,5.8,7.0,2
29,6.6,78.0,7.3,1.7,62.0,0
29,8.3,79.0,9.8,6.3,55.0,0
32,4.5,78.0,10.2,6.7,43.0,0
58,6.0,85.0,10.2,1.8,53.0,0
36,6.7,73.0,3.7,3.1,73.0,0
43,3.7,100.0,8.5,9.6,24.0,2
46,5.2,64.0,7.9,5.1,13.0,2
39,5.5,87.0,3.9,7.5,48.0,0
57,5.3,90.0,8.5,7.8,6.0,2
38,6.8,73.0,7.7,6.3,36.0,0
55,6.3,70.0,10.0,7.5,29.0,1
37,5.7,94.0,8.7,1.3,48.0,1
46,7.1,70.0,6.9,5.0,25.0,1
21,9.1,75.0,11.3,0.0,59.0,0
24,9.0,93.0,1.8,2.0,20.0,2
45,3.6,82.0,8.3,4.4,49.0,0
45,7.4,60.0,3.2,4.2,22.0,1
21,6.2,103.0,5.8,5.6,46.0,2
39,6.7,76.0,10.1,5.5,15.0,2
29,5.9,77.0,4.7,5.8,35.0,1
20,6.7,85.0,4.2,5.8,61.0,0
39,6.7,90.0,15.6,6.2,37.0,2
19,5.6,106.0,4.4,3.6,59.0,1
41,5.2,62.0,13.5,4.1,34.0,1
51,5.8,92.0,8.0,5.4,25.0,2
44,6.9,91.0,6.9,5.5,38.0,1
58,7.4,80.0,10.2,3.3,47.0,1
18,7.8,91.0,12.5,7.7,0.0,2
25,5.8,93.0,5.1,6.9,45.0,1
40,6.9,65.0,7.0,3.8,16.0,1
55,7.9,103.0,11.0,5.1,11.0,2
23,8.2,63.0,9.4,9.5,46.0,0
39,6.4,68.0,11.8,5.8,62.0,0
42,6.2,79.0,10.0,6.3,39.0,1
35,6.8,105.0,13.9,4.3,8.0,2
34,4.8,78.0,9.0,4.9,22.0,1
29,6.2,82.0,9.2,8.5,27.0,1
23,7.6,99.0,9.5,5.7,39.0,1
43,7.5,78.0,8.1,5.4,34.0,1
44,6.1,68.0,11.0,5.5,45.0,0
25,6.8,77.0,9.2,10.6,55.0,1
36,5.3,98.0,10.9,5.6,42.0,2
59,7.6,83.0,11.3,3.8,53.0,0
18,6.4,105.0,9.8,4.2,30.0,2
46,6.1,91.0,10.0,7.1,101.0,0
52,6.0,74.0,5.5,2.6,46.0,0
57,6.4,83.0,6.8,6.4,49.0,1
31,5.8,72.0,11.0,4.1,70.0,0
52,7.5,74.0,12.8,1.8,37.0,1
37,5.9,130.0,2.7,3.5,22.0,2
30,8.9,94.0,6.8,5.6,61.0,0
55,8.7,92.0,8.6,8.3,62.0,0
25,5.2,75.0,5.9,7.3,38.0,1
37,6.6,101.0,6.0,4.9,70.0,0
50,5.5,95.0,9.9,7.4,33.0,2
43,6.0,105.0,13.2,4.8,54.0,1
56,9.5,104.0,2.4,2.6,65.0,0
38,6.0,64.0,8.0,5.5,37.0,0
59,7.0,69.0,9.9,2.5,44.0,0
58,7.3,70.0,10.8,7.1,56.0,0
26,5.0,71.0,9.5,7.1,28.0,1
41,5.2,86.0,13.8,3.7,19.0,2
54,4.7,75.0,8.6,5.8,62.0,0
58,5.2,107.0,12.4,5.8,41.0,2
34,3.0,105.0,6.6,7.2,25.0,2
41,7.3,82.0,8.7,3.0,37.0,0
38,9.6,105.0,4.9,6.7,45.0,1
56,6.7,100.0,11.2,2.9,4.0,2
58,4.4,77.0,8.1,7.1,49.0,0
56,5.5,58.0,9.6,7.6,43.0,0
30,5.8,79.0,7.6,4.2,68.0,0
28,5.0,74.0,10.3,7.9,31.0,1
36,7.8,84.0,9.7,2.4,63.0,0
28,7.7,83.0,5.5,7.7,34.0,1
30,4.8,83.0,5.7,8.4,38.0,1
18,7.6,88.0,8.4,6.2,41.0,1
57,8.8,67.0,10.5,5.1,77.0,0
36,9.4,87.0,14.1,6.1,10.0,2
29,10.8,77.0,9.4,4.3,45.0,0
25,5.1,84.0,11.5,10.7,36.0,2
25,10.7,93.0,3.7,4.3,34.0,1
29,6.0,67.0,14.5,8.1,47.0,0
50,5.6,79.0,10.3,4.0,57.0,0
43,7.0,81.0,8.4,8.7,46.0,0
56,5.6,76.0,8.0,9.5,60.0,0
45,7.1,93.0,5.2,6.3,30.0,2
22,4.5,73.0,6.0,6.1,34.0,0
25,6.1,75.0,14.2,3.6,15.0,2
42,8.4,73.0,5.5,3.3,75.0,0
44,6.4,95.0,5.5,6.1,31.0,2
40,6.7,76.0,6.4,8.4,29.0,1
47,7.2,88.0,4.9,4.4,47.0,0
40,8.3,106.0,8.5,9.9,57.0,1
37,4.0,81.0,11.8,4.3,21.0,2
35,7.4,95.0,6.7,6.0,59.0,0
35,6.1,102.0,4.4,6.0,29.0,2
19,6.7,94.0,9.4,5.3,64.0,0
21,8.1,82.0,8.3,1.4,24.0,1
47,4.7,90.0,11.5,4.3,50.0,1
50,5.0,67.0,7.1,5.9,36.0,1
53,3.6,73.0,7.7,5.3,12.0,2
35,5.7,75.0,8.1,6.8,7.0,2
54,8.5,109.0,8.8,7.0,20.0,2
36,6.3,72.0,7.3,5.0,55.0,0
45,4.5,72.0,6.8,3.6,0.0,2
57,5.8,69.0,2.9,8.6,42.0,0
37,4.3,89.0,6.8,2.8,40.0,1
50,4.8,84.0,10.6,4.3,1.0,2
29,7.1,95.0,11.1,3.8,19.0,2
